,0,1
191,139,184
192,140,184
193,140,184
194,141,184
195,141,184
196,141,184
197,141,184
198,141,184
199,141,184
200,141,184
201,142,184
202,143,184
203,143,184
204,143,184
205,143,184
206,143,184
207,144,184
208,145,184
209,145,184
210,145,184
211,145,184
212,145,184
213,145,184
214,146,184
215,146,184
216,146,184
217,147,184
218,147,184
219,147,184
220,147,184
221,147,184
222,147,184
223,148,184
224,149,184
225,149,184
226,149,184
227,149,184
228,149,184
229,149,184
230,149,184
231,149,184
232,149,184
233,150,184
234,151,185
235,151,185
236,151,185
237,151,184
238,151,184
239,152,185
240,152,185
241,153,185
242,153,185
243,153,185
244,153,185
245,153,184
246,154,185
247,154,185
248,154,185
249,155,185
250,155,185
251,155,184
252,155,184
253,156,185
254,156,185
255,157,185
256,157,185
257,157,185
258,157,185
259,157,185
260,157,185
261,157,185
262,159,185
263,159,185
264,159,185
265,159,185
266,159,185
267,160,185
268,160,185
269,160,185
270,161,185
271,161,185
272,161,185
273,161,185
274,161,185
275,162,185
276,162,185
277,162,185
278,163,185
279,163,185
280,163,185
281,163,185
282,164,185
283,164,185
284,164,185
285,165,185
286,165,185
287,165,185
288,165,185
289,165,185
290,165,185
291,166,185
292,167,185
293,167,185
294,167,185
295,167,185
296,167,185
297,167,185
298,168,185
299,169,185
300,169,185
301,169,185
302,169,185
303,169,185
304,170,185
305,170,185
306,170,185
307,171,185
308,171,185
309,171,185
310,171,185
311,171,185
312,172,185
313,172,185
314,172,185
315,172,185
316,173,185
317,173,185
318,173,185
319,173,185
320,174,185
321,174,185
322,174,185
323,175,185
324,175,185
325,175,185
326,175,185
327,176,185
328,176,185
329,176,185
330,177,185
331,177,185
332,177,185
333,177,185
334,177,185
335,178,185
336,178,185
337,178,185
338,178,185
339,179,185
340,179,185
341,179,185
342,180,185
343,180,185
344,180,185
345,181,185
346,181,185
347,181,185
348,181,185
349,181,185
350,181,185
351,182,185
352,183,185
353,183,185
354,183,185
355,183,185
356,183,185
357,183,185
358,183,185
359,184,185
360,184,185
361,184,185
362,185,185
363,185,185
364,185,185
365,186,185
366,186,185
367,186,185
368,186,185
369,187,185
370,187,185
371,187,185
372,187,185
373,188,185
374,188,185
375,188,185
376,188,185
377,189,186
378,189,185
379,189,185
380,189,185
381,189,185
382,189,185
383,190,186
384,191,186
385,191,186
386,191,186
387,191,186
388,191,185
389,191,185
390,191,185
391,192,186
392,193,186
393,193,186
394,193,186
395,193,185
396,193,186
397,194,186
398,194,186
399,195,186
400,195,186
401,195,186
402,195,186
403,195,186
404,195,186
405,196,186
406,196,186
407,196,186
408,196,186
409,197,186
410,197,186
411,197,185
412,198,186
413,198,186
414,198,186
415,198,186
416,199,186
417,199,186
418,199,185
419,199,185
420,199,185
421,200,186
422,200,186
423,200,186
424,201,186
425,201,186
426,201,186
427,201,186
428,201,186
429,201,185
430,201,186
431,202,186
432,203,186
433,203,186
434,203,186
435,203,186
436,203,186
437,203,186
438,204,186
439,205,186
440,205,186
441,205,186
442,205,186
443,205,186
444,205,186
445,206,186
446,206,186
447,206,186
448,206,186
449,207,186
450,207,186
451,207,186
452,207,186
453,208,186
454,208,186
455,208,186
456,208,186
457,209,186
458,209,186
459,209,186
460,209,186
461,209,186
462,209,186
463,211,186
464,211,186
465,211,186
466,211,186
467,211,186
468,211,186
469,211,186
470,212,186
471,212,186
472,212,186
473,212,186
474,213,186
475,213,186
476,213,186
477,213,186
478,213,186
479,214,186
480,214,186
481,215,187
482,215,186
483,215,187
484,215,186
485,215,186
486,215,186
487,216,186
488,217,186
489,217,186
490,217,186
491,217,186
492,217,186
493,217,186
494,218,186
495,219,186
496,219,186
497,219,186
498,219,186
499,219,186
500,219,186
501,219,186
502,221,187
503,221,187
504,221,187
505,221,186
506,221,186
507,221,186
508,222,186
509,222,186
510,222,186
511,223,187
512,223,187
513,223,187
514,223,187
515,224,187
516,224,186
517,224,187
518,224,187
519,224,187
520,225,187
521,225,187
522,225,187
523,225,187
524,225,187
525,226,187
526,226,187
527,226,187
528,226,187
529,227,187
530,227,187
531,227,187
532,227,187
533,227,187
534,227,187
535,228,187
536,229,187
537,229,187
538,229,187
539,229,187
540,229,187
541,229,187
542,231,187
543,231,187
544,231,187
545,231,187
546,231,187
547,231,187
548,231,187
549,232,187
550,232,187
551,233,187
552,233,187
553,233,187
554,233,187
555,234,187
556,234,187
557,235,187
558,235,187
559,238,190
560,235,187
561,235,187
562,235,187
563,235,187
564,236,187
565,237,187
566,237,187
567,237,187
568,237,187
569,237,187
570,237,187
571,238,187
572,239,187
573,239,187
574,239,187
575,239,187
576,240,187
577,240,187
578,240,187
579,241,187
580,241,187
581,241,187
582,241,187
583,242,187
584,242,187
585,242,187
586,243,187
587,243,187
588,243,187
589,243,187
590,244,187
591,244,187
592,244,187
593,245,187
594,245,187
595,245,187
596,245,187
597,246,187
598,246,187
599,246,187
600,247,187
601,247,187
602,247,187
603,247,187
604,248,187
605,248,187
606,249,187
607,249,187
608,249,187
609,249,187
610,249,187
611,249,187
612,249,187
613,249,187
614,249,187
615,250,187
616,251,187
617,251,187
618,251,187
619,251,187
620,251,187
621,251,187
622,252,187
623,253,187
624,253,187
625,253,187
626,253,187
627,254,187
628,254,187
629,254,187
630,255,187
631,255,187
632,255,187
633,255,187
634,255,187
635,256,187
636,257,187
637,257,187
638,257,187
639,257,187
640,257,187
641,257,187
642,258,187
643,259,187
644,259,187
645,259,187
646,259,187
647,259,187
648,259,187
649,260,188
650,261,187
651,261,187
652,261,187
653,261,188
654,261,187
655,262,188
656,262,188
657,262,188
658,263,187
659,263,188
660,263,188
661,263,188
662,263,188
663,264,188
664,264,188
665,264,188
666,264,188
667,265,188
668,265,188
669,265,188
670,265,188
671,266,188
672,266,188
673,266,188
674,266,188
675,266,188
676,266,188
677,267,188
678,267,188
679,267,188
680,267,188
681,267,188
682,268,188
683,268,188
684,268,188
685,269,188
686,269,188
687,269,188
688,270,188
689,270,188
690,270,188
691,270,188
692,271,188
693,271,188
694,271,188
695,272,188
696,272,188
697,272,188
698,273,188
699,273,188
700,273,188
701,273,188
702,274,188
703,274,188
704,274,188
705,274,188
706,275,188
707,275,188
708,275,188
709,275,188
710,275,188
711,276,188
712,277,188
713,277,188
714,277,188
715,277,188
716,277,188
717,278,188
718,278,188
719,279,188
720,279,188
721,279,188
722,279,188
723,280,188
724,280,188
725,280,188
726,281,188
727,281,188
728,281,188
729,281,188
730,282,188
731,282,188
732,283,189
733,283,189
734,283,189
735,283,189
736,283,189
737,284,189
738,285,189
739,285,189
740,285,189
741,285,189
742,285,189
743,285,189
744,285,189
745,285,189
746,285,189
747,287,189
748,287,189
749,287,189
750,287,189
751,287,189
752,288,189
753,288,189
754,288,189
755,288,189
756,289,189
757,289,189
758,289,189
759,289,189
760,290,189
761,290,189
762,290,189
763,290,189
764,291,189
765,291,189
766,291,189
767,291,189
768,291,189
769,292,189
770,292,189
771,293,189
772,293,189
773,293,189
774,294,189
775,294,189
776,294,189
777,294,189
778,294,189
779,295,189
780,295,189
781,295,189
782,295,189
783,296,189
784,297,189
785,297,189
786,297,189
787,297,189
788,297,189
789,297,189
790,297,189
791,297,189
792,299,189
793,299,189
794,299,189
795,299,189
796,299,189
797,299,189
798,299,189
799,300,189
800,301,189
801,301,189
802,301,189
803,301,189
804,301,189
805,302,189
806,302,189
807,302,189
808,303,189
809,303,189
810,303,189
811,304,189
812,304,189
813,304,189
814,304,189
815,304,189
816,304,189
817,305,189
818,305,189
819,305,189
820,305,189
821,305,189
822,305,189
823,307,189
824,307,189
825,307,189
826,307,189
827,307,189
828,307,189
829,308,189
830,309,189
831,309,189
832,309,189
833,309,189
834,309,189
835,310,189
836,310,189
837,310,189
838,310,189
839,311,189
840,311,189
841,311,189
842,311,189
843,312,189
844,313,189
845,313,189
846,313,189
847,313,189
848,313,189
849,313,189
850,314,189
851,315,189
852,315,189
853,315,189
854,315,189
855,315,189
856,316,189
857,317,189
858,317,189
859,317,189
860,317,189
861,317,189
862,317,189
863,318,189
864,319,189
865,319,189
866,319,189
867,319,189
868,319,189
869,320,190
870,320,190
871,321,189
872,321,190
873,321,190
874,321,190
875,321,190
876,322,190
877,322,190
878,322,190
879,323,190
880,323,190
881,323,190
882,324,190
883,324,190
884,324,190
885,325,190
886,325,190
887,325,190
888,325,190
889,325,190
890,325,190
891,326,190
892,326,190
893,327,190
894,327,190
895,327,190
896,327,190
897,328,190
898,329,190
899,329,190
900,329,190
901,329,190
902,329,190
903,329,190
904,330,190
905,330,190
906,331,190
907,331,190
908,331,190
909,331,190
910,332,190
911,332,190
912,333,190
913,333,190
914,333,190
915,333,190
916,333,190
917,333,190
918,333,190
919,334,190
920,334,190
921,334,190
922,335,190
923,335,190
924,335,190
925,335,190
926,336,190
927,336,190
928,337,190
929,337,190
930,337,190
931,337,190
932,337,190
933,338,190
934,338,190
935,339,190
936,339,190
937,339,190
938,339,191
939,339,191
940,340,190
941,340,191
942,341,191
943,341,191
944,341,191
945,341,191
946,341,191
947,342,191
948,342,191
949,342,191
950,342,191
951,343,191
952,343,191
953,343,191
954,343,191
955,344,191
956,344,191
957,344,191
958,344,191
959,345,191
960,345,191
961,345,191
962,345,191
963,346,191
964,346,191
965,346,191
966,347,191
967,347,191
968,345,189
969,347,191
970,347,191
971,348,190
972,348,191
973,348,191
974,349,191
975,349,191
976,349,191
977,349,191
978,350,191
979,350,191
980,351,191
981,351,191
982,351,191
983,351,191
984,351,191
985,352,191
986,352,191
987,352,191
988,352,191
989,353,191
990,353,191
991,353,191
992,353,191
993,353,191
994,353,191
995,353,191
996,353,191
997,355,191
998,355,191
999,355,191
1000,355,191
1001,355,191
1002,355,191
1003,356,191
1004,356,191
1005,356,191
1006,356,191
1007,357,191
1008,357,191
1009,357,191
1010,357,191
1011,357,191
1012,358,191
1013,358,191
1014,359,191
1015,359,191
1016,359,191
1017,359,191
1018,359,191
1019,359,191
1020,359,191
1021,360,191
1022,360,191
1023,361,191
1024,361,191
1025,361,191
1026,361,191
1027,362,191
1028,362,191
1029,362,191
1030,363,191
1031,363,191
1032,363,191
1033,363,191
1034,363,191
1035,363,191
1036,364,191
1037,364,191
1038,364,191
1039,364,191
1040,365,191
1041,365,191
1042,365,191
1043,366,191
1044,366,191
1045,366,191
1046,366,191
1047,367,191
1048,367,191
1049,367,191
1050,368,191
1051,368,191
1052,367,189
1053,369,191
1054,369,191
1055,369,191
1056,369,191
1057,370,191
1058,370,191
1059,371,191
1060,371,191
1061,371,191
1062,371,191
1063,371,191
1064,371,191
1065,372,191
1066,372,191
1067,373,191
1068,373,191
1069,373,191
1070,373,191
1071,374,191
1072,374,192
1073,374,191
1074,374,191
1075,375,191
1076,375,192
1077,375,192
1078,375,191
1079,375,191
1080,376,192
1081,377,191
1082,377,191
1083,377,192
1084,377,192
1085,377,192
1086,378,192
1087,378,192
1088,379,191
1089,379,191
1090,379,191
1091,379,192
1092,379,192
1093,380,192
1094,381,191
1095,381,192
1096,381,192
1097,381,192
1098,381,192
1099,382,192
1100,382,192
1101,382,192
1102,382,192
1103,383,192
1104,383,192
1105,383,192
1106,383,192
1107,384,192
1108,384,192
1109,384,192
1110,385,192
1111,385,191
1112,385,192
1113,385,192
1114,385,192
1115,386,192
1116,387,192
1117,387,192
1118,387,192
1119,387,192
1120,387,192
1121,388,192
1122,388,192
1123,388,192
1124,388,192
1125,388,192
1126,389,192
1127,389,192
1128,389,192
1129,389,192
1130,390,192
1131,390,192
1132,390,192
1133,391,192
1134,391,192
1135,391,192
1136,391,192
1137,391,192
1138,392,192
1139,392,192
1140,393,192
1141,393,192
1142,393,193
1143,393,193
1144,394,192
1145,394,192
1146,394,192
1147,395,192
1148,395,192
1149,395,193
1150,395,193
1151,395,193
1152,396,192
1153,396,192
1154,396,192
1155,397,193
1156,397,193
1157,397,193
1158,397,193
1159,397,193
1160,398,193
1161,399,193
1162,399,192
1163,399,192
1164,399,193
1165,399,193
1166,400,192
1167,400,192
1168,400,193
1169,401,193
1170,401,193
1171,401,193
1172,401,193
1173,401,193
1174,402,193
1175,402,193
1176,403,193
1177,403,193
1178,403,193
1179,403,193
1180,403,193
1181,404,193
1182,404,193
1183,404,193
1184,405,193
1185,405,193
1186,405,193
1187,405,193
1188,405,193
1189,405,193
1190,406,193
1191,407,193
1192,407,193
1193,407,193
1194,407,193
1195,407,193
1196,408,193
1197,408,193
1198,408,193
1199,409,193
1200,409,193
1201,409,193
1202,409,193
1203,410,193
1204,411,193
1205,411,193
1206,411,193
1207,411,193
1208,412,193
1209,412,193
1210,412,193
1211,412,193
1212,413,193
1213,413,193
1214,413,193
1215,413,193
1216,414,193
1217,414,193
1218,414,193
1219,415,193
1220,415,193
1221,415,193
1222,415,193
1223,415,193
1224,416,193
1225,416,193
1226,417,193
1227,417,193
1228,417,193
1229,417,193
1230,418,193
1231,418,193
1232,418,193
1233,419,193
1234,419,193
1235,419,193
1236,419,193
1237,420,193
1238,420,193
1239,421,193
1240,421,193
1241,421,193
1242,421,193
1243,421,193
1244,421,193
1245,422,193
1246,423,193
1247,423,193
1248,423,193
1249,424,193
1250,424,193
1251,424,193
1252,425,193
1253,425,193
1254,425,193
1255,425,193
1256,425,193
1257,426,193
1258,427,193
1259,427,193
1260,427,193
1261,427,193
1262,427,194
1263,427,193
1264,428,193
1265,428,193
1266,428,194
1267,429,193
1268,429,193
1269,429,193
1270,429,194
1271,429,194
1272,430,194
1273,430,194
1274,430,194
1275,430,194
1276,431,193
1277,431,193
1278,431,193
1279,431,194
1280,431,194
1281,431,194
1282,432,194
1283,432,194
1284,432,194
1285,432,194
1286,433,194
1287,433,193
1288,433,193
1289,433,194
1290,433,194
1291,434,194
1292,434,194
1293,434,194
1294,434,194
1295,435,194
1296,435,194
1297,435,194
1298,435,194
1299,436,194
1300,436,194
1301,436,194
1302,437,194
1303,437,194
1304,437,194
1305,437,194
1306,437,194
1307,437,194
1308,438,194
1309,439,194
1310,439,194
1311,439,194
1312,440,194
1313,440,194
1314,440,194
1315,440,194
1316,441,194
1317,441,194
1318,441,194
1319,441,194
1320,441,194
1321,442,194
1322,443,194
1323,443,194
1324,443,194
1325,443,194
1326,443,194
1327,443,194
1328,443,194
1329,443,194
1330,443,194
1331,444,194
1332,444,194
1333,445,195
1334,445,195
1335,445,195
1336,446,195
1337,446,194
1338,447,195
1339,447,194
1340,447,195
1341,447,195
1342,447,195
1343,447,195
1344,448,195
1345,448,195
1346,448,195
1347,449,195
1348,449,195
1349,449,195
1350,449,195
1351,450,195
1352,450,194
1353,450,194
1354,451,195
1355,451,195
1356,451,195
1357,451,195
1358,452,194
1359,452,194
1360,452,194
1361,453,195
1362,453,195
1363,453,195
1364,453,195
1365,453,195
1366,453,195
1367,454,194
1368,454,194
1369,455,195
1370,455,195
1371,455,195
1372,455,195
1373,455,195
1374,456,195
1375,456,195
1376,457,195
1377,457,195
1378,457,195
1379,457,195
1380,457,195
1381,457,195
1382,457,195
1383,458,195
1384,458,195
1385,459,195
1386,459,195
1387,459,195
1388,459,195
1389,459,195
1390,460,195
1391,460,195
1392,460,195
1393,460,195
1394,461,195
1395,461,195
1396,461,195
1397,461,195
1398,461,195
1399,461,195
1400,462,195
1401,463,195
1402,463,195
1403,463,195
1404,463,195
1405,463,195
1406,464,195
1407,464,195
1408,464,195
1409,465,195
1410,465,195
1411,465,195
1412,465,195
1413,465,195
1414,466,195
1415,466,195
1416,466,195
1417,466,195
1418,466,195
1419,467,195
1420,467,195
1421,467,195
1422,467,195
1423,468,195
1424,468,195
1425,469,195
1426,469,195
1427,469,195
1428,469,195
1429,469,195
1430,469,195
1431,470,195
1432,469,193
1433,471,195
1434,471,195
1435,471,195
1436,471,195
1437,471,195
1438,471,195
1439,472,195
1440,472,195
1441,473,195
1442,473,195
1443,473,195
1444,473,195
1445,473,195
1446,473,195
1447,474,195
1448,474,195
1449,474,195
1450,475,195
1451,475,195
1452,475,195
1453,475,195
1454,476,195
1455,476,195
1456,476,195
1457,477,195
1458,477,195
1459,477,195
1460,477,195
1461,477,195
1462,477,195
1463,479,195
1464,479,195
1465,479,195
1466,479,195
1467,479,196
1468,479,196
1469,479,196
1470,480,196
1471,481,195
1472,481,195
1473,481,195
1474,481,196
1475,481,196
1476,481,196
1477,482,196
1478,482,196
1479,483,196
1480,483,195
1481,483,195
1482,483,196
1483,483,196
1484,483,196
1485,484,196
1486,485,196
1487,485,195
1488,485,195
1489,485,195
1490,485,196
1491,485,196
1492,486,196
1493,487,195
1494,487,195
1495,487,195
1496,487,195
1497,487,196
1498,487,196
1499,488,196
1500,489,195
1501,489,195
1502,489,195
1503,489,195
1504,489,196
1505,489,196
1506,490,196
1507,491,196
1508,491,195
1509,491,195
1510,491,196
1511,491,196
1512,491,196
1513,491,196
1514,491,196
1515,492,196
1516,492,196
1517,493,196
1518,493,196
1519,493,196
1520,493,196
1521,493,196
1522,494,196
1523,494,196
1524,494,196
1525,494,196
1526,495,196
1527,495,197
1528,495,197
1529,495,197
1530,496,196
1531,496,196
1532,496,196
1533,496,196
1534,497,197
1535,497,197
1536,497,197
1537,497,197
1538,498,196
1539,499,196
1540,499,196
1541,499,196
1542,499,197
1543,499,197
1544,499,197
1545,499,197
1546,500,196
1547,500,196
1548,501,197
1549,501,197
1550,501,197
1551,501,197
1552,502,196
1553,502,196
1554,502,196
1555,502,196
1556,503,196
1557,503,197
1558,503,197
1559,503,197
1560,504,196
1561,504,196
1562,504,196
1563,505,197
1564,505,196
1565,505,197
1566,505,197
1567,506,197
1568,506,197
1569,506,197
1570,506,196
1571,507,197
1572,507,197
1573,507,197
1574,507,197
1575,508,197
1576,508,197
1577,508,197
1578,508,197
1579,509,197
1580,509,197
1581,509,197
1582,509,197
1583,509,197
1584,510,197
1585,511,197
1586,511,197
1587,511,197
1588,511,197
1589,511,197
1590,511,197
1591,511,197
1592,512,197
1593,513,197
1594,513,197
1595,513,197
1596,513,197
1597,513,197
1598,514,197
1599,514,197
1600,514,197
1601,515,197
1602,515,197
1603,515,197
1604,515,197
1605,515,197
1606,515,197
1607,516,197
1608,516,197
1609,516,197
1610,517,197
1611,517,197
1612,517,197
1613,517,197
1614,517,197
1615,518,197
1616,518,197
1617,518,197
1618,518,197
1619,519,197
1620,519,197
1621,519,197
1622,519,197
1623,519,197
1624,519,197
1625,520,197
1626,520,197
1627,520,197
1628,520,197
1629,520,197
1630,521,197
1631,521,197
1632,521,197
1633,521,197
1634,521,197
1635,521,197
1636,521,197
1637,522,197
1638,522,197
1639,523,197
1640,523,197
1641,523,197
1642,523,197
1643,523,197
1644,523,197
1645,523,197
1646,523,197
1647,523,197
1648,523,197
1649,524,197
1650,524,197
1651,524,197
1652,525,197
1653,525,197
1654,525,197
1655,525,197
1656,525,197
1657,525,197
1658,525,197
1659,525,197
1660,525,197
1661,525,197
1662,525,197
1663,525,197
1664,525,197
1665,525,197
1666,525,197
1667,525,197
1668,525,197
1669,525,197
1670,525,197
1671,525,197
1672,526,197
1673,526,197
1674,526,197
1675,526,197
1676,526,197
1677,526,197
1678,526,197
1679,526,197
1680,526,197
1681,526,197
1682,527,197
